Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"3/11, 12:32 AM","RIPR to MP","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/11, 12:33 AM","DBLF","0","","","TELEMETRY_APP","1 / 3",""
"3/11, 12:33 AM","🚒","0","","","NODEINFO_APP","5 / 7","Heltec V4 - Bayme.sh - Join Discord"
"3/11, 12:34 AM","!88fb4935","0","","","POSITION_APP","5 / 7","(35.388, -119.251) 0m asl"
"3/11, 12:34 AM","!4373ad5","0","","","POSITION_APP","3 / 3","(37.631, -120.757) 27m asl"
"3/11, 12:44 AM","0xFC to !4373ad5","","","","TRACEROUTE","",""
"3/11, 12:35 AM","!d4ef3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"3/11, 12:35 AM","!b33da93d","175","","","encrypted","4 / 6",""
"3/11, 12:35 AM","!f390cefb","0","","","TELEMETRY_APP","6 / 6","4.1V 91%"
"3/11, 12:36 AM","MT","0","4.5","-57","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/11, 12:36 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/11, 12:38 AM","TWKE","0","","","TELEMETRY_APP","3 / 5","4.1V 95%"
"3/11, 12:38 AM","WB6T to TWKE","0","","","NODEINFO_APP","3 / 3","WB6TOU"
"3/11, 12:38 AM","TWKE to !433c40b4","0","","","NODEINFO_APP","3 / 5","Buck Rodgers & Twiki"
"3/11, 12:39 AM","!ac259c2d","0","","","POSITION_APP","4 / 7","(37.775, -122.447) 157m asl"
"3/11, 12:49 AM","0xFC to !ac259c2d","","","","TRACEROUTE","",""
"3/11, 12:40 AM","!b6253e97","0","","","POSITION_APP","4 / 4","(36.861, -119.740) 104m asl"
"3/11, 12:40 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.2V 97%"
"3/11, 12:40 AM","RIPR to !b6253e97","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/11, 12:40 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/11, 12:41 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/11, 12:50 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/11, 12:41 AM","hypn","0","","","POSITION_APP","6 / 7","(36.756, -119.810) 90m asl"
"3/11, 12:51 AM","0xFC to hypn","","","","TRACEROUTE","",""
"3/11, 12:42 AM","RD1","0","","","TELEMETRY_APP","5 / 5","4.2V 99%"
"3/11, 12:42 AM","P2NE","0","","","POSITION_APP","3 / 5","(38.235, -120.339) 1187m asl"
"3/11, 12:42 AM","MYR1","0","-9.5","-121","POSITION_APP","","(37.705, -122.425) 85m asl"
"3/11, 12:43 AM","!6983f48c","0","","","STORE_FORWARD_APP","7 / 7",""
"3/11, 12:43 AM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/11, 12:43 AM","🍪","0","","","NODEINFO_APP","6 / 7","🍪👹 / Cookiebot LF (cm/? for menu)"
"3/11, 12:44 AM","MFMG","0","MQTT","","TELEMETRY_APP","5 / 5","4.3V 101%"
"3/11, 12:54 AM","0xFC to MFMG","","","","TRACEROUTE","",""
"3/11, 12:44 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/11, 12:44 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/11, 12:45 AM","PRNT to TM1","0","","","NODEINFO_APP","5 / 5","MBT-R-PRNT"
"3/11, 12:45 AM","vAPe","0","","","NODEINFO_APP","7 / 7","vAPe_bAZ"
"3/11, 12:55 AM","0xFC to vAPe","","","","TRACEROUTE","",""
"3/11, 12:45 AM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/11, 12:46 AM","!a79d25f7","0","","","POSITION_APP","3 / 3","(37.985, -121.713) -21m asl"
"3/11, 12:46 AM","MYR1","0","4.75","-57","TELEMETRY_APP","","4.1V 89%"
"3/11, 12:46 AM","PAPA","0","","","POSITION_APP","5 / 7","(37.251, -119.826) 474m asl"
"3/11, 12:56 AM","0xFC to PAPA","","","","TRACEROUTE","",""
"3/11, 12:46 AM","!b33da93d","175","","","encrypted","4 / 6",""
"3/11, 12:46 AM","MT","0","6.25","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/11, 12:47 AM","RIPR to PAPA","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/11, 12:47 AM","ffa8","0","MQTT","","NODEINFO_APP","4 / 7","DOMEnet bayme.sh"
"3/11, 12:57 AM","0xFC to ffa8","","","","TRACEROUTE","",""
"3/11, 12:47 AM","St35","0","","","POSITION_APP","7 / 7","(37.251, -121.818) 66m asl"
"3/11, 12:47 AM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.1V 96%"
"3/11, 12:48 AM","ffa8","0","MQTT","","TELEMETRY_APP","4 / 7","4.3V 101%"
"3/11, 12:57 AM","0xFC to St35","","","","TRACEROUTE","",""
"3/11, 12:48 AM","ffa8","0","MQTT","","POSITION_APP","5 / 7","(38.286, -120.285) 1422m asl"
"3/11, 12:49 AM","WRWW","0","","","NODEINFO_APP","7 / 7","Whiskey River"
"3/11, 12:50 AM","TM1","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"3/11, 12:50 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/11, 12:50 AM","!34a5bb81","0","","","POSITION_APP","7 / 7","(37.461, -122.154) 26m asl"
"3/11, 12:50 AM","WB6T to !433ccf38","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/11, 12:50 AM","tblu","0","-12.5","-123","NODEINFO_APP","0 / 5","ERSN BLUE"
"3/11, 12:50 AM","PRNT to 8998","0","","","NODEINFO_APP","5 / 5","MBT-R-PRNT"
"3/11, 12:50 AM","DS09","0","","","NODEINFO_APP","2 / 3","Deep Space 9"
"3/11, 12:51 AM","!b6253e97","0","","","POSITION_APP","4 / 4","(36.861, -119.740) 108m asl"
"3/11, 1:01 AM","0xFC to !b6253e97","","","","TRACEROUTE","",""
"3/11, 12:51 AM","MFMQ","0","","","POSITION_APP","3 / 4","(38.142, -120.403) 1038m asl"
"3/11, 12:51 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(37.754, -122.410) 20m asl"
"3/11, 1:01 AM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/11, 12:51 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/11, 1:02 AM","0xFC to U951","","","","TRACEROUTE","",""
"3/11, 12:53 AM","!34c438bd","143","","","encrypted","7 / 7",""
"3/11, 12:54 AM","!6983f48c","0","","","TELEMETRY_APP","5 / 7","4.2V 97%"
"3/11, 12:54 AM","!43f442a4","0","","","TELEMETRY_APP","5 / 5","3.9V 101%"
"3/11, 12:55 AM","!fa6ba8dc","107","","","encrypted","5 / 7",""
"3/11, 12:55 AM","RIPR to !ba0ca77c","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/11, 12:55 AM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/11, 1:05 AM","0xFC to Mfeb","","","","TRACEROUTE","",""
"3/11, 12:55 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.2V 97%"
"3/11, 12:55 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/11, 12:56 AM","!43f442a4","0","","","TELEMETRY_APP","5 / 5",""
"3/11, 12:56 AM","SLD1 to !43f442a4","0","","","NODEINFO_APP","2 / 7","SierraLD1"
"3/11, 12:56 AM","37ac","139","","","encrypted","6 / 7",""
"3/11, 12:56 AM","MT","0","5.75","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/11, 12:57 AM","hypn","0","","","POSITION_APP","7 / 7","(36.756, -119.810) 90m asl"
"3/11, 1:06 AM","0xFC to hypn","","","","TRACEROUTE","",""
"3/11, 12:57 AM","!a0391244","0","","","POSITION_APP","3 / 3","(38.457, -121.451) 8m asl"
"3/11, 12:57 AM","OC5F","0","MQTT","","TELEMETRY_APP","5 / 5","3.9V 70%"
"3/11, 12:58 AM","!a79d25f7","0","","","POSITION_APP","3 / 3","(37.985, -121.713) 27m asl"
"3/11, 1:07 AM","0xFC to !a79d25f7","","","","TRACEROUTE","",""
"3/11, 12:59 AM","RD1","0","","","TELEMETRY_APP","4 / 5",""
"3/11, 12:59 AM","RIPR to RD1","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/11, 12:59 AM","!a79d25f7 to 0xFC","0","","","TRACEROUTE_APP","5 / 6","0xFC -> MT -> enrr -> 🌋 -> enfm -> RIPR -> DBLF -> !a79d25f7"
"3/11, 1:00 AM","!b33da93d","175","","","encrypted","3 / 6",""
"3/11, 1:00 AM","!7a423d5e","0","","","POSITION_APP","2 / 3","(38.194, -122.133) 4m asl"
"3/11, 1:00 AM","!24c4dfdf","0","","","POSITION_APP","7 / 7","(36.307, -119.144) 124m asl"
"3/11, 1:10 AM","0xFC to !24c4dfdf","","","","TRACEROUTE","",""
"3/11, 1:01 AM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.1V 96%"
"3/11, 1:02 AM","TM1","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"3/11, 1:02 AM","!faf8b335","0","","","TELEMETRY_APP","7 / 7",""
"3/11, 1:02 AM","MFMG","0","MQTT","","POSITION_APP","4 / 5","(38.142, -120.403) ?m asl"
"3/11, 1:12 AM","0xFC to MFMG","","","","TRACEROUTE","",""
"3/11, 1:02 AM","!7a423d5e","0","","","POSITION_APP","2 / 3","(38.194, -122.133) 3m asl"
"3/11, 1:12 AM","0xFC to !7a423d5e","","","","TRACEROUTE","",""
"3/11, 1:03 AM","enrr","0","","","NODEINFO_APP","1 / 7","ERSN Rocky Ridge"
"3/11, 1:03 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(37.754, -122.410) 20m asl"
"3/11, 1:03 AM","BRVM","0","","","POSITION_APP","5 / 5","(36.307, -118.830) 1740m asl"
"3/11, 1:13 AM","0xFC to BRVM","","","","TRACEROUTE","",""
"3/11, 1:04 AM","VHR","0","","","TELEMETRY_APP","6 / 7","4.1V 94%"
"3/11, 1:04 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"3/11, 1:05 AM","HRWS","0","","","NODEINFO_APP","7 / 7","KG6NLW SOLAR bayme.sh"
"3/11, 1:05 AM","!6983f48c","0","","","STORE_FORWARD_APP","7 / 7",""
"3/11, 1:06 AM","MT","0","4.75","-58","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/11, 1:06 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/11, 1:07 AM","PRNT to !19ece8c8","0","","","NODEINFO_APP","5 / 5","MBT-R-PRNT"
"3/11, 1:07 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/11, 1:17 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/11, 1:08 AM","!43572230","95","","","encrypted","4 / 5",""
"3/11, 1:08 AM","MT","0","","","NODEINFO_APP","5 / 7",""
"3/11, 1:08 AM","TM1","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"3/11, 1:09 AM","WB6T to !feb2c7f4","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/11, 1:09 AM","MFMP","0","","","POSITION_APP","4 / 5","(38.142, -120.403) 1029m asl"
"3/11, 1:19 AM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/11, 1:10 AM","hypn","0","","","POSITION_APP","5 / 7","(36.756, -119.810) 90m asl"
"3/11, 1:10 AM","!a79d25f7","0","","","POSITION_APP","3 / 3","(37.985, -121.713) 15m asl"
"3/11, 1:10 AM","🌋","0","","","NODEINFO_APP","2 / 3","🌋Outdoor Box-02 (BH)"
"3/11, 1:10 AM","RIPR to !7a423d5e","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/11, 1:10 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.2V 97%"
"3/11, 1:10 AM","MYR1 to STN1","0","","","NODEINFO_APP","","Enorym_346c"
"3/11, 1:11 AM","!24c4dfdf","0","","","POSITION_APP","7 / 7",""
"3/11, 1:11 AM","RIPR","0","","","TELEMETRY_APP","2 / 3",""
"3/11, 1:13 AM","8b04","0","","","POSITION_APP","3 / 7","(37.932, -120.403) 474m asl"
"3/11, 1:23 AM","0xFC to 8b04","","","","TRACEROUTE","",""
"3/11, 1:14 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/11, 1:14 AM","!2f669ef4","0","","","POSITION_APP","3 / 3","(37.542, -120.065) 1290m asl"
"3/11, 1:14 AM","PRNT to !2f669ef4","0","","","NODEINFO_APP","5 / 5","MBT-R-PRNT"
"3/11, 1:14 AM","!b33da93d","175","","","encrypted","3 / 6",""
"3/11, 1:15 AM","tree","0","","","POSITION_APP","3 / 3","(37.985, -120.403) 591m asl"
"3/11, 1:25 AM","0xFC to tree","","","","TRACEROUTE","",""
"3/11, 1:15 AM","WB6T to NEOR","0","","","NODEINFO_APP","3 / 3","WB6TOU"
"3/11, 1:15 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(37.754, -122.410) 20m asl"
"3/11, 1:25 AM","0xFC to U951","","","","TRACEROUTE","",""
"3/11, 1:15 AM","RIPR","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/11, 1:16 AM","!24c4dfdf","0","","","POSITION_APP","6 / 7","(36.307, -119.144) 124m asl"
"3/11, 1:16 AM","🌋","0","","","TELEMETRY_APP","1 / 3",""
"3/11, 1:26 AM","0xFC to !24c4dfdf","","","","TRACEROUTE","",""
"3/11, 1:16 AM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.1V 96%"
"3/11, 1:16 AM","MFMS","0","MQTT","","TELEMETRY_APP","5 / 7","4.1V 101%"
"3/11, 1:16 AM","MT","0","6.25","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/11, 1:17 AM","f208","0","","","POSITION_APP","3 / 3","(37.356, -120.560) 52m asl"
"3/11, 1:18 AM","St35","0","","","POSITION_APP","7 / 7","(37.251, -121.818) 66m asl"
"3/11, 1:28 AM","0xFC to St35","","","","TRACEROUTE","",""
"3/11, 1:18 AM","HA0","0","","","TELEMETRY_APP","2 / 7","4.1V 96%"
"3/11, 1:18 AM","MTam","0","","","NODEINFO_APP","3 / 7","Mt. Tam MU"
"3/11, 1:19 AM","GG01","0","","","NODEINFO_APP","1 / 5","GG_Repeater_01"
"3/11, 1:19 AM","PAPA","0","","","POSITION_APP","4 / 7","(37.251, -119.826) 474m asl"
"3/11, 1:29 AM","0xFC to PAPA","","","","TRACEROUTE","",""
"3/11, 1:20 AM","PAPA to f208","0","","","NODEINFO_APP","4 / 5","Papa-26"
"3/11, 1:20 AM","P1NE","0","","","TELEMETRY_APP","2 / 5","4.1V 90%"
"3/11, 1:21 AM","RIPR to !a20a189c","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/11, 1:21 AM","LBSO","0","","","NODEINFO_APP","5 / 5","ElembeMesh: Shell Office"
"3/11, 1:21 AM","St35","0","","","NODEINFO_APP","6 / 7","Meshtastic 722c"
"3/11, 1:21 AM","MT","0","5.75","-57","TELEMETRY_APP","0 / 7","4.2V 101%"
"3/11, 1:21 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/11, 1:23 AM","!43596d5c","0","","","POSITION_APP","3 / 3","(37.723, -121.923) 119m asl"
"3/11, 1:32 AM","0xFC to !43596d5c","","","","TRACEROUTE","",""
"3/11, 1:23 AM","22b8","0","MQTT","","NODEINFO_APP","4 / 7","🦢 Snowshoe Lake 🏞️"
"3/11, 1:23 AM","vAPe","0","","","POSITION_APP","6 / 7","(39.295, -120.036) 110m asl"
"3/11, 1:33 AM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/11, 1:23 AM","hypn","0","","","POSITION_APP","7 / 7","(36.756, -119.810) 91m asl"
"3/11, 1:33 AM","0xFC to vAPe","","","","TRACEROUTE","",""
"3/11, 1:34 AM","0xFC to hypn","","","","TRACEROUTE","",""
"3/11, 1:25 AM","Mfeb","0","","","TELEMETRY_APP","2 / 3","4.1V 91%"
"3/11, 1:34 AM","0xFC to Mfeb","","","","TRACEROUTE","",""
"3/11, 1:25 AM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/11, 1:25 AM","MFMS","0","MQTT","","NODEINFO_APP","4 / 7","MFM Solar"
"3/11, 1:25 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/11, 1:26 AM","LBTU","0","","","NODEINFO_APP","5 / 5","ElembeMesh: Tundra"
"3/11, 1:26 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/11, 1:26 AM","MU79","0","","","POSITION_APP","7 / 7","(38.008, -122.320) ?m asl"
"3/11, 1:36 AM","0xFC to MU79","","","","TRACEROUTE","",""
"3/11, 1:26 AM","!19ece8c8","0","","","POSITION_APP","6 / 7","(36.307, -119.302) 113m asl"
"3/11, 1:26 AM","RIPR to !6f9c28fc","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/11, 1:26 AM","MT","0","6","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/11, 1:27 AM","vAPe","0","","","POSITION_APP","6 / 7","(36.884, -119.774) 85m asl"
"3/11, 1:27 AM","MU79","0","","","NODEINFO_APP","6 / 7","MU79"
"3/11, 1:27 AM","U951","0","MQTT","","POSITION_APP","5 / 7","(37.754, -122.410) 20m asl"
"3/11, 1:28 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/11, 1:38 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/11, 1:28 AM","MYR1","0","-13.25","-124","POSITION_APP","","(37.705, -122.425) 85m asl"
"3/11, 1:31 AM","!504883e6","0","","","POSITION_APP","5 / 7","(36.045, -119.040) 8m asl"
"3/11, 1:31 AM","!39d307f7","178","","","encrypted","7 / 7",""
"3/11, 1:31 AM","!b6253e97","0","","","POSITION_APP","4 / 4","(36.861, -119.740) 119m asl"
"3/11, 1:41 AM","0xFC to !b6253e97","","","","TRACEROUTE","",""
"3/11, 1:31 AM","d7af","0","","","NODEINFO_APP","3 / 3","Meshtastic d7af"
"3/11, 1:31 AM","HRWT","0","","","TELEMETRY_APP","6 / 7",""
"3/11, 1:31 AM","WB6T to HRWT","0","","","NODEINFO_APP","3 / 3","WB6TOU"
"3/11, 1:31 AM","RIPR to !336780b0","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/11, 1:31 AM","!cc384cc7","0","","","TELEMETRY_APP","7 / 7","3.9V 70%"
"3/11, 1:32 AM","SLD1","0","","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/11, 1:32 AM","WB6T","0","","","POSITION_APP","3 / 3","(38.137, -121.285) 15m asl"
"3/11, 1:33 AM","!10dc6007","0","","","TELEMETRY_APP","6 / 7","4.1V 94%"
"3/11, 1:34 AM","🦝","0","","","TELEMETRY_APP","5 / 5",""
"3/11, 1:34 AM","MYR1 to HRWT","0","6.5","-56","NODEINFO_APP","","Enorym_346c"
"3/11, 1:34 AM","8b04","0","","","POSITION_APP","4 / 7","(37.932, -120.403) 474m asl"
"3/11, 1:44 AM","0xFC to 8b04","","","","TRACEROUTE","",""
"3/11, 1:36 AM","MFMP","0","MQTT","","POSITION_APP","4 / 5","(38.142, -120.403) 1029m asl"
"3/11, 1:45 AM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/11, 1:36 AM","Yagi","0","","","NODEINFO_APP","6 / 7","Meshtastic Yagi"
"3/11, 1:36 AM","Yagi","0","","","TELEMETRY_APP","4 / 7","4.1V 92%"
"3/11, 1:36 AM","MT","0","6","-57","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/11, 1:36 AM","!34b4071d","214","","","encrypted","3 / 4",""
"3/11, 1:36 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/11, 1:38 AM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/11, 1:38 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"3/11, 1:38 AM","RIPR to !7db5d518","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/11, 1:38 AM","!7db5d518","0","","","POSITION_APP","5 / 5","(37.329, -122.068) 102m asl"
"3/11, 1:39 AM","MYR1","0","","","TELEMETRY_APP","","4.0V 83%"
"3/11, 1:40 AM","STN1","0","","","TELEMETRY_APP","5 / 7",""
"3/11, 1:40 AM","!43572230","95","","","encrypted","4 / 5",""
"3/11, 1:40 AM","!4ef06fa8","47","","","encrypted","4 / 4",""
"3/11, 1:40 AM","8b04","0","","","POSITION_APP","5 / 7",""
"3/11, 1:40 AM","STN1","0","","","TELEMETRY_APP","6 / 7","4.2V 97%"
"3/11, 1:40 AM","STN1","0","","","TELEMETRY_APP","3 / 7",""
"3/11, 1:41 AM","TM1","0","","","POSITION_APP","2 / 3",""
"3/11, 1:41 AM","MP","0","","","TELEMETRY_APP","2 / 7","4.1V 90%"
"3/11, 1:42 AM","!b33da93d","175","","","encrypted","4 / 6",""
"3/11, 1:42 AM","RD1","0","","","TELEMETRY_APP","5 / 5","4.2V 99%"
"3/11, 1:42 AM","LBSS to !e2e386c4","0","","","NODEINFO_APP","4 / 5","ElembeMesh: Shell Solar"
"3/11, 1:43 AM","!66deddf9","126","","","encrypted","5 / 7",""
"3/11, 1:44 AM","enpl","0","","","NODEINFO_APP","3 / 7","ERSN Pinebrook Lake"
"3/11, 1:53 AM","0xFC to enpl","","","","TRACEROUTE","",""
"3/11, 1:44 AM","RIPR to vAPe","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/11, 1:45 AM","MU79","0","","","NODEINFO_APP","6 / 7",""
"3/11, 1:55 AM","0xFC to MU79","","","","TRACEROUTE","",""
"3/11, 1:46 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.1V 96%"
"3/11, 1:46 AM","U951","0","MQTT","","POSITION_APP","6 / 7",""
"3/11, 1:56 AM","0xFC to U951","","","","TRACEROUTE","",""
"3/11, 1:46 AM","MT","0","6","-57","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/11, 1:47 AM","elmo","0","","","NODEINFO_APP","5 / 6","Elmo"
"3/11, 1:47 AM","!10dc6007","0","","","TELEMETRY_APP","7 / 7",""
"3/11, 1:47 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"3/11, 1:48 AM","🦝","0","","","TELEMETRY_APP","5 / 5","0.0V 101%"
"3/11, 1:48 AM","!5aeeaad1","0","","","POSITION_APP","2 / 7","(37.932, -120.612) 284m asl"
"3/11, 1:48 AM","MFMG","0","","","POSITION_APP","3 / 5","(38.142, -120.403) ?m asl"
"3/11, 1:58 AM","0xFC to MFMG","","","","TRACEROUTE","",""
"3/11, 1:48 AM","SNY1","0","","","NODEINFO_APP","6 / 6","Synnyvale_CERT_01"
"3/11, 1:49 AM","WB6T to !5aeeaad1","0","","","NODEINFO_APP","3 / 3","WB6TOU"
"3/11, 1:49 AM","Mfeb","0","","","TELEMETRY_APP","3 / 3","4.1V 91%"
"3/11, 1:59 AM","0xFC to Mfeb","","","","TRACEROUTE","",""
"3/11, 1:50 AM","St35","0","","","POSITION_APP","5 / 7","(37.251, -121.818) 66m asl"
"3/11, 1:59 AM","0xFC to St35","","","","TRACEROUTE","",""
"3/11, 1:50 AM","BOOM","0","","","POSITION_APP","4 / 5","(36.831, -119.878) 101m asl"
"3/11, 1:50 AM","P2NE","0","","","POSITION_APP","3 / 5","(38.235, -120.339) 1187m asl"
"3/11, 1:51 AM","!fa6ba8dc","107","","","encrypted","5 / 7",""
"3/11, 1:51 AM","8c32","0","","","NODEINFO_APP","3 / 5","Pinebrook Kirt"
"3/11, 1:51 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/11, 1:52 AM","!43572230","95","","","encrypted","5 / 5",""
"3/11, 1:52 AM","!1de6cd82","0","","","TELEMETRY_APP","5 / 6","4.0V 77%"
"3/11, 1:53 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/11, 1:53 AM","ab4c","0","","","POSITION_APP","7 / 7","(36.307, -119.249) 105m asl"
"3/11, 1:55 AM","MU79","0","","","POSITION_APP","6 / 7","(38.008, -122.320) ?m asl"
"3/11, 1:55 AM","RIPR to !4357ee0c","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/11, 1:55 AM","U951","0","MQTT","","POSITION_APP","5 / 7","(37.754, -122.410) 20m asl"
"3/11, 1:55 AM","ee2c to STN1","0","-20.25","-128","NODEINFO_APP","","Meshtastic ee2c"
"3/11, 1:56 AM","MP","0","","","TELEMETRY_APP","3 / 7",""
"3/11, 1:56 AM","MT","0","5.75","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/11, 1:57 AM","!fc5336de","0","","","POSITION_APP","7 / 7","(38.457, -121.346) 28m asl"
"3/11, 2:06 AM","0xFC to !fc5336de","","","","TRACEROUTE","",""
"3/11, 1:57 AM","WB6T to !fc5336de","0","","","NODEINFO_APP","3 / 3","WB6TOU"
"3/11, 1:57 AM","DBLF","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"3/11, 1:58 AM","!6983f48c","0","","","STORE_FORWARD_APP","6 / 7",""
"3/11, 2:00 AM","RIPR to !8f658df1","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/11, 2:01 AM","8b04","0","","","POSITION_APP","5 / 7","(37.932, -120.403) 474m asl"
"3/11, 2:10 AM","0xFC to 8b04","","","","TRACEROUTE","",""
"3/11, 2:01 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.1V 96%"
"3/11, 2:02 AM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/11, 2:02 AM","SLD1","0","","","TELEMETRY_APP","2 / 7","4.3V 101%"
"3/11, 2:02 AM","St35","0","","","POSITION_APP","4 / 7",""
"3/11, 2:02 AM","0xFC","0","","","NODEINFO_APP","5 / 7","Meshtastic 0xFC"
"3/11, 2:03 AM","U951","0","MQTT","","NODEINFO_APP","4 / 7","ERSN Dan (WROU951)"
"3/11, 2:12 AM","0xFC to U951","","","","TRACEROUTE","",""
"3/11, 2:03 AM","MYR1 to !46ebae81","0","","","NODEINFO_APP","","Enorym_346c"
"3/11, 2:03 AM","!a5665697","0","","","TELEMETRY_APP","1 / 7","4.1V 92%"
"3/11, 2:03 AM","!5aeeaad1","0","","","POSITION_APP","2 / 7","(37.932, -120.612) 279m asl"
"3/11, 2:13 AM","0xFC to !5aeeaad1","","","","TRACEROUTE","",""
"3/11, 2:04 AM","3600 to !9995b71c","0","","","NODEINFO_APP","3 / 3","jnetb-3600"
"3/11, 2:04 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/11, 2:14 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/11, 2:04 AM","!a2e1a018","229","","","encrypted","3 / 5",""
"3/11, 2:04 AM","!ac259c2d","0","","","POSITION_APP","7 / 7","(37.775, -122.447) 157m asl"
"3/11, 2:14 AM","0xFC to !ac259c2d","","","","TRACEROUTE","",""
"3/11, 2:04 AM","!c1b199c6","0","","","TELEMETRY_APP","5 / 7","4.1V 95%"
"3/11, 2:05 AM","!1de6cd82","0","","","TELEMETRY_APP","5 / 6",""
"3/11, 2:06 AM","hypn","0","","","POSITION_APP","7 / 7","(36.756, -119.810) 91m asl"
