Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"3/10, 9:04 PM","!b33da93d","175","","","encrypted","2 / 6",""
"3/10, 9:04 PM","!ba61a497","0","","","POSITION_APP","6 / 7","(36.884, -119.774) 61m asl"
"3/10, 9:05 PM","!6984ffa8","0","MQTT","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/10, 9:09 PM","0xFC to !6984ffa8","","","","TRACEROUTE","",""
"3/10, 9:05 PM","!eb38d7af","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"3/10, 9:05 PM","!b33da93d","175","","","encrypted","2 / 6",""
"3/10, 9:06 PM","MYR1","0","","","NODEINFO_APP","",""
"3/10, 9:06 PM","AB01","0","","","TELEMETRY_APP","6 / 7","4.3V 100%"
"3/10, 9:06 PM","!b6253e97","0","","","POSITION_APP","3 / 4","(36.861, -119.740) 105m asl"
"3/10, 9:06 PM","!a038f63c","0","","","POSITION_APP","2 / 7",""
"3/10, 9:10 PM","0xFC to !a038f63c","","","","TRACEROUTE","",""
"3/10, 9:06 PM","!336780b0","0","","","POSITION_APP","2 / 7","(37.703, -122.441) 157m asl"
"3/10, 9:06 PM","!d4ef3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"3/10, 9:06 PM","!4357ee0c","0","","","POSITION_APP","3 / 4","(37.490, -122.287) 250m asl"
"3/10, 9:06 PM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.1V 96%"
"3/10, 9:11 PM","0xFC to !336780b0","","","","TRACEROUTE","",""
"3/10, 9:06 PM","!336780b0","0","MQTT","","TELEMETRY_APP","7 / 7","3.8V 63%"
"3/10, 9:06 PM","!5d180c7a","0","","","POSITION_APP","2 / 7","(37.807, -121.224) 12m asl"
"3/10, 9:06 PM","MFMG","0","","","NODEINFO_APP","1 / 5","Murphys GPS Tracker"
"3/10, 9:07 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 9:11 PM","0xFC to !d4ef3b8f","","","","TRACEROUTE","",""
"3/10, 9:07 PM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/10, 9:12 PM","0xFC to !4357ee0c","","","","TRACEROUTE","",""
"3/10, 9:07 PM","BMR","0","","","NODEINFO_APP","2 / 3","Burrough Mountain Router"
"3/10, 9:08 PM","MU79","0","","","POSITION_APP","5 / 7","(38.008, -122.320) ?m asl"
"3/10, 9:12 PM","0xFC to MFMG","","","","TRACEROUTE","",""
"3/10, 9:09 PM","BRVM","0","","","POSITION_APP","4 / 5","(36.307, -118.830) 1715m asl"
"3/10, 9:10 PM","MFMG to 0xFC","0","","","TRACEROUTE_APP","1 / 4","0xFC -> MT -> enfm -> MFMG"
"3/10, 9:11 PM","AB01","0","","","NODEINFO_APP","5 / 7","Steelmountain_Node"
"3/10, 9:12 PM","MT","0","6.5","-47","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 9:12 PM","!1ebc35b9","0","","","POSITION_APP","","(37.670, -122.080) 159m asl"
"3/10, 9:13 PM","!739eeca8","0","","","POSITION_APP","2 / 3","(37.356, -120.612) 25m asl"
"3/10, 9:13 PM","e6b8 to !739eeca8","0","","","NODEINFO_APP","2 / 4","Meshtastic e6b8"
"3/10, 9:13 PM","8998","0","","","NODEINFO_APP","7 / 7","K6RPT"
"3/10, 9:17 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 9:15 PM","PRNT to !5fccfd55","0","","","NODEINFO_APP","5 / 5","MBT-R-PRNT"
"3/10, 9:15 PM","MFMQ","0","MQTT","","NODEINFO_APP","3 / 4","Murphys MQTT"
"3/10, 9:20 PM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/10, 9:16 PM","!69842be0","0","","","POSITION_APP","5 / 7","(37.251, -119.826) 474m asl"
"3/10, 9:20 PM","0xFC to !69842be0","","","","TRACEROUTE","",""
"3/10, 9:16 PM","MFMG","0","","","POSITION_APP","3 / 5","(38.142, -120.403) ?m asl"
"3/10, 9:16 PM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/10, 9:18 PM","RM to !bbc73082","0","","","NODEINFO_APP","4 / 4","Rookery"
"3/10, 9:18 PM","a17c to ee2c","0","","","NODEINFO_APP","5 / 7","Meshtastic a17c"
"3/10, 9:23 PM","0xFC to a17c","","","","TRACEROUTE","",""
"3/10, 9:19 PM","1970 to !77203c47","0","","","NODEINFO_APP","3 / 3","Meshtastic 1970"
"3/10, 9:19 PM","1e48 to !77203c47","0","","","NODEINFO_APP","3 / 3","Meshtastic 1e48"
"3/10, 9:20 PM","!bb3980e5","0","","","POSITION_APP","7 / 7","(37.670, -122.080) 83m asl"
"3/10, 9:20 PM","!b33da93d","175","","","encrypted","3 / 6",""
"3/10, 9:20 PM","8c32","0","","","TELEMETRY_APP","2 / 5","4.1V 90%"
"3/10, 9:20 PM","!f08bd34e","0","","","TELEMETRY_APP","4 / 4","4.1V 95%"
"3/10, 9:21 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.1V 96%"
"3/10, 9:21 PM","!b33da93d","175","","","encrypted","3 / 6",""
"3/10, 9:22 PM","!e618d2df","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"3/10, 9:26 PM","0xFC to !e618d2df","","","","TRACEROUTE","",""
"3/10, 9:22 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 9:22 PM","MT","0","5.75","-47","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 9:22 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.410) 20m asl"
"3/10, 9:26 PM","0xFC to U951","","","","TRACEROUTE","",""
"3/10, 9:23 PM","!a20a112c","0","","","POSITION_APP","2 / 3","(37.893, -121.899) 1080m asl"
"3/10, 9:25 PM","MFMG","0","","","TELEMETRY_APP","3 / 5","4.3V 101%"
"3/10, 9:25 PM","!e618d2df","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"3/10, 9:25 PM","Red2","0","","","NODEINFO_APP","6 / 7","ATLAS RED 2"
"3/10, 9:30 PM","0xFC to Red2","","","","TRACEROUTE","",""
"3/10, 9:26 PM","!e33bc404","0","","","POSITION_APP","5 / 5","(37.880, -122.238) 237m asl"
"3/10, 9:26 PM","MFMP","0","MQTT","","NODEINFO_APP","3 / 5","MFM Portable"
"3/10, 9:28 PM","!739eeca8","0","","","POSITION_APP","3 / 3",""
"3/10, 9:32 PM","0xFC to !739eeca8","","","","TRACEROUTE","",""
"3/10, 9:28 PM","!b33da93d","175","","","encrypted","3 / 6",""
"3/10, 9:28 PM","!b29fa8b0","0","","","POSITION_APP","4 / 7","(37.146, -119.774) 353m asl"
"3/10, 9:29 PM","C138","0","","","POSITION_APP","5 / 7","(37.775, -121.242) 21m asl"
"3/10, 9:33 PM","0xFC to C138","","","","TRACEROUTE","",""
"3/10, 9:29 PM","TN2","0","","","TELEMETRY_APP","4 / 7","4.2V 100%"
"3/10, 9:29 PM","!69842be0","0","","","POSITION_APP","5 / 7",""
"3/10, 9:29 PM","MYR1","0","-16.5","-127","TELEMETRY_APP","","4.1V 86%"
"3/10, 9:29 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/10, 9:33 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 9:30 PM","MFMS","0","","","NODEINFO_APP","1 / 7","MFM Solar"
"3/10, 9:30 PM","STN1","0","","","TELEMETRY_APP","1 / 7","4.2V 98%"
"3/10, 9:31 PM","MFMG","0","","","POSITION_APP","3 / 5",""
"3/10, 9:31 PM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/10, 9:31 PM","!43578558","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/10, 9:35 PM","0xFC to !43578558","","","","TRACEROUTE","",""
"3/10, 9:31 PM","STN1","0","","","TELEMETRY_APP","3 / 7",""
"3/10, 9:31 PM","!b33da93d","175","","","encrypted","4 / 6",""
"3/10, 9:31 PM","!43578558 to 0xFC","0","","","TRACEROUTE_APP","2 / 4","0xFC -> MT -> !32967b35 -> !43578558"
"3/10, 9:31 PM","!b5aded91","0","","","POSITION_APP","3 / 6","(37.985, -122.343) ?m asl"
"3/10, 9:36 PM","0xFC to !b5aded91","","","","TRACEROUTE","",""
"3/10, 9:32 PM","MT","0","6","-47","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 9:32 PM","!a2e99b78","0","","","TELEMETRY_APP","4 / 5",""
"3/10, 9:34 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.410) 20m asl"
"3/10, 9:34 PM","!f34371da","0","","","POSITION_APP","7 / 7","(38.509, -121.451) 5m asl"
"3/10, 9:35 PM","!fc3a79a4","0","","","TELEMETRY_APP","7 / 7","4.1V 95%"
"3/10, 9:35 PM","!dcb9f557","0","","","POSITION_APP","6 / 6","(38.280, -122.061) 47m asl"
"3/10, 9:35 PM","!25b36872","0","","","TELEMETRY_APP","2 / 3",""
"3/10, 9:35 PM","!f3787512","0","","","TELEMETRY_APP","4 / 5",""
"3/10, 9:36 PM","!42451101","0","","","TELEMETRY_APP","3 / 3","4.2V 101%"
"3/10, 9:36 PM","!a66402e3","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"3/10, 9:36 PM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.1V 96%"
"3/10, 9:37 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 9:37 PM","8c32","0","","","TELEMETRY_APP","5 / 5",""
"3/10, 9:37 PM","RIPR","0","","","TELEMETRY_APP","1 / 3",""
"3/10, 9:37 PM","MP","0","","","TELEMETRY_APP","2 / 7","4.1V 90%"
"3/10, 9:38 PM","!cc384cc7","0","","","POSITION_APP","6 / 7","(36.307, -119.144) 122m asl"
"3/10, 9:38 PM","!c3f922b8","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"3/10, 9:42 PM","0xFC to !c3f922b8","","","","TRACEROUTE","",""
"3/10, 9:39 PM","3600","0","","","TELEMETRY_APP","3 / 3","4.2V 101%"
"3/10, 9:40 PM","WB6T","0","","","TELEMETRY_APP","2 / 3","4.2V 98%"
"3/10, 9:41 PM","MFMQ","0","MQTT","","POSITION_APP","3 / 4","(38.142, -120.403) 1038m asl"
"3/10, 9:45 PM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/10, 9:41 PM","MFMQ to 0xFC","0","MQTT","","TRACEROUTE_APP","3 / 4","0xFC -> MT -> !32967b35 -> MFMS -> MFMQ"
"3/10, 9:41 PM","!d6e6722c","0","","","POSITION_APP","6 / 7","(37.251, -121.818) 66m asl"
"3/10, 9:46 PM","0xFC to !d6e6722c","","","","TRACEROUTE","",""
"3/10, 9:42 PM","!e33bc404","0","","","POSITION_APP","5 / 5","(37.880, -122.238) 195m asl"
"3/10, 9:42 PM","MT","0","5.75","-47","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 9:46 PM","0xFC to !e33bc404","","","","TRACEROUTE","",""
"3/10, 9:42 PM","!e618d2df","0","","","TELEMETRY_APP","3 / 3","4.1V 92%"
"3/10, 9:47 PM","0xFC to !e618d2df","","","","TRACEROUTE","",""
"3/10, 9:43 PM","!c3f922b8","0","MQTT","","TELEMETRY_APP","5 / 7","4.2V 100%"
"3/10, 9:43 PM","STN1","0","","","NODEINFO_APP","1 / 7","Stockton Masonic Lodge K6ODS"
"3/10, 9:44 PM","BIC","0","","","POSITION_APP","2 / 3","(38.037, -121.661) -16m asl"
"3/10, 9:48 PM","0xFC to BIC","","","","TRACEROUTE","",""
"3/10, 9:44 PM","!336780b0","0","MQTT","","POSITION_APP","7 / 7","(37.703, -122.441) 192m asl"
"3/10, 9:44 PM","🧺","0","MQTT","","NODEINFO_APP","3 / 3","The Fold - Roof"
"3/10, 9:48 PM","0xFC to !336780b0","","","","TRACEROUTE","",""
"3/10, 9:44 PM","!d4ef3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"3/10, 9:45 PM","!43b63f44","0","","","POSITION_APP","5 / 5","(37.754, -122.456) 189m asl"
"3/10, 9:49 PM","0xFC to !d4ef3b8f","","","","TRACEROUTE","",""
"3/10, 9:45 PM","!b6253e97","0","","","POSITION_APP","4 / 4","(36.861, -119.740) 115m asl"
"3/10, 9:49 PM","0xFC to !43b63f44","","","","TRACEROUTE","",""
"3/10, 9:45 PM","8998","0","","","POSITION_APP","4 / 7","(37.254, -121.888) 55m asl"
"3/10, 9:46 PM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/10, 9:50 PM","0xFC to !b6253e97","","","","TRACEROUTE","",""
"3/10, 9:50 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 9:47 PM","!dcb9f557","0","","","POSITION_APP","5 / 6",""
"3/10, 9:51 PM","0xFC to !dcb9f557","","","","TRACEROUTE","",""
"3/10, 9:47 PM","!a20a112c","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"3/10, 9:52 PM","0xFC to !a20a112c","","","","TRACEROUTE","",""
"3/10, 9:48 PM","MYR1","0","","","POSITION_APP","","(37.705, -122.425) 85m asl"
"3/10, 9:48 PM","!25b36872","0","","","TELEMETRY_APP","1 / 3",""
"3/10, 9:48 PM","!a2eb8e58","0","","","TELEMETRY_APP","4 / 4","NaNV 101%"
"3/10, 9:49 PM","!fa6ba8dc","107","","","encrypted","7 / 7",""
"3/10, 9:49 PM","!f3787512","0","","","TELEMETRY_APP","4 / 5",""
