Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"3/15, 6:40 PM","954c","0","","","NODEINFO_APP","4 / 7","Meshtastic 954c"
"3/15, 6:40 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 6:41 PM","!e2e5ffc8","132","","","encrypted","3 / 7",""
"3/15, 6:41 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/15, 6:41 PM","A23G","0","MQTT","","TELEMETRY_APP","3 / 5","4.2V 98%"
"3/15, 6:41 PM","SLD1 to A23G","0","","","NODEINFO_APP","2 / 7","SierraLD1"
"3/15, 6:42 PM","!1ebc35b9","0","","","POSITION_APP","","(37.670, -122.080) 159m asl"
"3/15, 6:42 PM","0xFA to !1ebc35b9","0","","","NODEINFO_APP","1 / 7","0xFA Shrike"
"3/15, 6:42 PM","!698578a8","0","","","TELEMETRY_APP","7 / 7","3.6V 33%"
"3/15, 6:43 PM","RIPR to !442141a6","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/15, 6:43 PM","8998","0","","","POSITION_APP","5 / 7","(37.254, -121.888) 55m asl"
"3/15, 6:44 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/15, 6:43 PM","MT","0","6.5","-42","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 6:43 PM","!c7181daf","0","","","POSITION_APP","2 / 7","(37.942, -120.610) 189m asl"
"3/15, 6:44 PM","22b8","0","","","POSITION_APP","2 / 7","(38.293, -120.275) 1435m asl"
"3/15, 6:44 PM","!acaa4fa0","57","","","encrypted","3 / 7",""
"3/15, 6:44 PM","AB01","0","","","TELEMETRY_APP","4 / 7","4.3V 100%"
"3/15, 6:44 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 99%"
"3/15, 6:44 PM","!e4ea040","218","","","encrypted","2 / 7",""
"3/15, 6:44 PM","22b8","0","MQTT","","TELEMETRY_APP","3 / 7","4.2V 100%"
"3/15, 6:45 PM","ffa8","0","MQTT","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/15, 6:46 PM","0xFC to ffa8","","","","TRACEROUTE","",""
"3/15, 6:45 PM","ffa8 to 0xFC","0","","","TRACEROUTE_APP","2 / 4","0xFC -> MT -> enfm -> enas -> BTVW -> ffa8"
"3/15, 6:45 PM","BTVW","0","","","TELEMETRY_APP","5 / 7",""
"3/15, 6:46 PM","RIPR","0","","","TELEMETRY_APP","3 / 3",""
"3/15, 6:46 PM","!da65b280","0","","","TELEMETRY_APP","4 / 7",""
"3/15, 6:47 PM","0xFC to !da65b280","","","","TRACEROUTE","",""
"3/15, 6:46 PM","80b0","0","","","POSITION_APP","3 / 7",""
"3/15, 6:46 PM","MFMY to 80b0","0","","","NODEINFO_APP","3 / 6","MFM Mini Yellow"
"3/15, 6:46 PM","GOYL","0","","","TELEMETRY_APP","3 / 5",""
"3/15, 6:46 PM","189c","0","","","NODEINFO_APP","3 / 3","Meshtastic 189c"
"3/15, 6:46 PM","hypn","0","","","POSITION_APP","4 / 7","(36.756, -119.810) 79m asl"
"3/15, 6:47 PM","0xFC to hypn","","","","TRACEROUTE","",""
"3/15, 6:47 PM","STN1","0","","","NODEINFO_APP","1 / 7","Stockton Masonic Lodge K6ODS"
"3/15, 6:47 PM","!b33da93d","175","","","encrypted","5 / 6",""
"3/15, 6:48 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.413) 16m asl"
"3/15, 6:49 PM","0xFC to U951","","","","TRACEROUTE","",""
"3/15, 6:48 PM","0xFA","0","","","TEXT_MESSAGE_APP","1 / 7",""
"3/15, 6:48 PM","MYR1","0","-17.25","-128","TELEMETRY_APP","","4.1V 84%"
"3/15, 6:49 PM","ee2c","0","-18","-128","TELEMETRY_APP","","4.1V 86%"
"3/15, 6:49 PM","WB6T","0","","","TELEMETRY_APP","2 / 3","4.2V 101%"
"3/15, 6:49 PM","!b33da93d","175","","","encrypted","4 / 6",""
"3/15, 6:50 PM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/15, 6:51 PM","0xFC to TM1","","","","TRACEROUTE","",""
"3/15, 6:50 PM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 93%"
"3/15, 6:50 PM","!75f33cbc","64","MQTT","","encrypted","5 / 7",""
"3/15, 6:50 PM","PAPA","0","","","POSITION_APP","4 / 7","(37.251, -119.826) 474m asl"
"3/15, 6:50 PM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/15, 6:50 PM","!da65b280","0","","","POSITION_APP","2 / 7","(37.932, -121.189) 14m asl"
"3/15, 6:51 PM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/15, 6:51 PM","!f81ec255","0","","","POSITION_APP","7 / 7","(38.008, -122.320) ?m asl"
"3/15, 6:51 PM","!9e78e31c","214","","","encrypted","7 / 7",""
"3/15, 6:51 PM","Mfeb","0","","","TELEMETRY_APP","3 / 3","4.1V 96%"
"3/15, 6:51 PM","!ccaa4c08","1","","","encrypted","2 / 4",""
"3/15, 6:51 PM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/15, 6:52 PM","6580 to 8998","0","","","NODEINFO_APP","3 / 7","Meshtastic 6580"
"3/15, 6:52 PM","MFMY to !c7181daf","0","","","NODEINFO_APP","3 / 6","MFM Mini Yellow"
"3/15, 6:52 PM","ffa8","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1439m asl"
"3/15, 6:53 PM","MT","0","6.5","-43","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 6:54 PM","RIPR to U951","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 6:54 PM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/15, 6:55 PM","0xFC to P2NE","","","","TRACEROUTE","",""
"3/15, 6:54 PM","P2NE to 0xFC","0","","","TRACEROUTE_APP","2 / 4","0xFC -> MT -> enrr -> P2NE"
"3/15, 6:54 PM","WB6T to !eb76ac6d","0","","","NODEINFO_APP","3 / 3","WB6TOU"
"3/15, 6:55 PM","!2ecab4c","0","","","POSITION_APP","7 / 7","(36.307, -119.249) 105m asl"
"3/15, 6:55 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 6:58 PM","MT","0","6.5","-41","TELEMETRY_APP","0 / 7","4.2V 101%"
"3/15, 6:59 PM","BTVW","0","","","TELEMETRY_APP","2 / 7","4.2V 100%"
"3/15, 6:59 PM","0xFA to BTVW","0","6.25","-54","NODEINFO_APP","0 / 7","0xFA Shrike"
"3/15, 6:59 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 99%"
"3/15, 7:00 PM","TN3","0","","","NODEINFO_APP","6 / 7","Meshtastic TN3"
"3/15, 7:00 PM","8998","0","","","POSITION_APP","5 / 7","(37.254, -121.888) 55m asl"
"3/15, 7:01 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/15, 7:00 PM","!5aeeaad1","0","","","POSITION_APP","2 / 7","(37.932, -120.612) 214m asl"
"3/15, 7:01 PM","!34b4071d","214","","","encrypted","3 / 4",""
"3/15, 7:01 PM","MYR1 to !6985c430","0","5.75","-42","NODEINFO_APP","","Enorym_346c"
"3/15, 7:02 PM","hypn","0","","","POSITION_APP","4 / 7","(36.756, -119.810) 79m asl"
"3/15, 7:03 PM","0xFC to hypn","","","","TRACEROUTE","",""
"3/15, 7:02 PM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"3/15, 7:02 PM","RIPR to hypn","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 7:02 PM","MFMY to hypn","0","","","NODEINFO_APP","4 / 6","MFM Mini Yellow"
"3/15, 7:03 PM","0xFC to GG01","","","","TRACEROUTE","",""
"3/15, 7:02 PM","MFMP","78","","","encrypted","2 / 5",""
"3/15, 7:02 PM","a276 to hypn","0","","","NODEINFO_APP","6 / 7","Meshtastic a276"
"3/15, 7:02 PM","!e5760a48","0","","","POSITION_APP","7 / 7","(37.460, -122.238) 0m asl"
"3/15, 7:04 PM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/15, 7:04 PM","0xFC to !e5760a48","","","","TRACEROUTE","",""
"3/15, 7:03 PM","MT","0","6.25","-45","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 7:04 PM","!7a423d5e","0","","","TEXT_MESSAGE_APP","3 / 3",""
"3/15, 7:05 PM","0xFC to !7a423d5e","","","","TRACEROUTE","",""
"3/15, 7:04 PM","2230","95","","","encrypted","5 / 5",""
"3/15, 7:05 PM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/15, 7:05 PM","Mfeb","0","","","TELEMETRY_APP","3 / 3",""
"3/15, 7:05 PM","!4096472b","0","","","POSITION_APP","3 / 3","(37.761, -121.976) 177m asl"
"3/15, 7:06 PM","0xFC to !4096472b","","","","TRACEROUTE","",""
"3/15, 7:06 PM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/15, 7:07 PM","!7a423d5e","0","","","POSITION_APP","3 / 3","(38.194, -122.133) -73m asl"
"3/15, 7:07 PM","TM1","0","","","POSITION_APP","2 / 3",""
"3/15, 7:08 PM","0xFC to TM1","","","","TRACEROUTE","",""
"3/15, 7:07 PM","PAPA","0","","","POSITION_APP","7 / 7",""
"3/15, 7:08 PM","0xFC to PAPA","","","","TRACEROUTE","",""
"3/15, 7:07 PM","DRW","0","","","TELEMETRY_APP","4 / 7","4.2V 101%"
"3/15, 7:07 PM","RIPR to !f9c3cd39","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 7:08 PM","SLD1 to PAPA","0","","","NODEINFO_APP","4 / 7","SierraLD1"
"3/15, 7:08 PM","!554d0b7","0","","","POSITION_APP","5 / 6","(36.831, -119.826) 42m asl"
"3/15, 7:09 PM","!69844b1c","0","","","STORE_FORWARD_APP","3 / 7",""
"3/15, 7:10 PM","hypn","0","","","TELEMETRY_APP","7 / 7","3.9V 71%"
"3/15, 7:10 PM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -15m asl"
"3/15, 7:10 PM","SLD1","0","","","TELEMETRY_APP","4 / 7","4.3V 101%"
"3/15, 7:10 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/15, 7:11 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/15, 7:10 PM","!dcb9f557","0","","","POSITION_APP","3 / 6","(38.280, -122.061) 57m asl"
"3/15, 7:10 PM","tblu","0","-18.75","-128","NODEINFO_APP","0 / 5","ERSN BLUE"
"3/15, 7:10 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 7:12 PM","0xFC to !dcb9f557","","","","TRACEROUTE","",""
"3/15, 7:11 PM","!e4ea040","218","","","encrypted","2 / 7",""
"3/15, 7:11 PM","!ccaa4c08","1","","","encrypted","4 / 4",""
"3/15, 7:12 PM","MT","0","","","NODEINFO_APP","4 / 7",""
"3/15, 7:12 PM","Mfeb","0","","","TELEMETRY_APP","3 / 3","4.1V 96%"
"3/15, 7:12 PM","!f08bd34e","0","","","TELEMETRY_APP","3 / 4","4.1V 96%"
"3/15, 7:12 PM","HA0","0","","","TELEMETRY_APP","2 / 7","4.2V 99%"
"3/15, 7:13 PM","MT","0","5.75","-43","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 7:13 PM","P2NE","0","","","POSITION_APP","5 / 5",""
"3/15, 7:14 PM","RIPR to !2ecab4c","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 7:14 PM","WB6T to !554d0b7","0","","","NODEINFO_APP","3 / 3","WB6TOU"
"3/15, 7:14 PM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.2V 100%"
"3/15, 7:18 PM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 213m asl"
"3/15, 7:19 PM","0xFC to !5aeeaad1","","","","TRACEROUTE","",""
"3/15, 7:18 PM","WF9","0","","","POSITION_APP","3 / 3","(37.631, -120.757) 34m asl"
"3/15, 7:19 PM","07e0","0","-17.25","-128","NODEINFO_APP","","Meshtastic 07e0"
"3/15, 7:19 PM","!4ed1e10c","0","","","POSITION_APP","5 / 7","(36.884, -119.774) 112m asl"
"3/15, 7:19 PM","MFMY to !4ed1e10c","0","","","NODEINFO_APP","4 / 6","MFM Mini Yellow"
"3/15, 7:20 PM","RIPR to !25056e98","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 7:20 PM","80b0","0","MQTT","","NODEINFO_APP","7 / 7","Meshtastic 80b0"
"3/15, 7:21 PM","0xFC to 80b0","","","","TRACEROUTE","",""
"3/15, 7:20 PM","MFMP","78","","","encrypted","3 / 5",""
"3/15, 7:21 PM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/15, 7:20 PM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/15, 7:21 PM","!b33da93d","175","","","encrypted","4 / 6",""
"3/15, 7:21 PM","!7a423d5e","0","","","POSITION_APP","3 / 3","(38.194, -122.133) -66m asl"
"3/15, 7:22 PM","0xFC to !7a423d5e","","","","TRACEROUTE","",""
"3/15, 7:22 PM","!7a423d5e to 0xFC","0","","","TRACEROUTE_APP","3 / 3","0xFC -> MT -> enrr -> enas -> COOP -> !7a423d5e"
"3/15, 7:22 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/15, 7:22 PM","80b0","0","","","POSITION_APP","","(37.703, -122.441) 128m asl"
"3/15, 7:23 PM","!d6278253","0","","","POSITION_APP","5 / 5","(39.086, -122.762) 417m asl"
"3/15, 7:23 PM","MT","0","5.5","-42","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 7:23 PM","TM1","0","","","POSITION_APP","1 / 3",""
"3/15, 7:24 PM","0xFC to TM1","","","","TRACEROUTE","",""
"3/15, 7:24 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/15, 7:24 PM","dfe9","0","","","NODEINFO_APP","5 / 5","CB-BASE dfe9"
"3/15, 7:24 PM","TM1 to 0xFC","0","","","TRACEROUTE_APP","2 / 7","0xFC -> MT -> tblu -> BTVW -> 🦝 -> BIC -> DBLF -> !e33132c0 -> TM1"
"3/15, 7:24 PM","Gold","0","","","POSITION_APP","3 / 3","(37.542, -120.065) 1290m asl"
"3/15, 7:25 PM","0xFC to Gold","","","","TRACEROUTE","",""
"3/15, 7:24 PM","!b33da93d","175","","","encrypted","5 / 6",""
"3/15, 7:25 PM","MUHM","0","","","POSITION_APP","6 / 6","(37.985, -122.343) ?m asl"
"3/15, 7:26 PM","0xFC to MUHM","","","","TRACEROUTE","",""
"3/15, 7:25 PM","DRW","0","","","TELEMETRY_APP","4 / 7",""
"3/15, 7:25 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 7:25 PM","MYR1 to !ba0ca77c","0","","","NODEINFO_APP","","Enorym_346c"
"3/15, 7:26 PM","🌋","0","","","TELEMETRY_APP","2 / 3",""
"3/15, 7:26 PM","RIPR to 🌋","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 7:26 PM","!69844b1c","0","","","STORE_FORWARD_APP","5 / 7",""
"3/15, 7:26 PM","PRNT","0","","","NODEINFO_APP","4 / 5","MBT-R-PRNT"
"3/15, 7:27 PM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/15, 7:27 PM","hypn","0","","","TELEMETRY_APP","5 / 7",""
"3/15, 7:28 PM","0xFC to hypn","","","","TRACEROUTE","",""
"3/15, 7:27 PM","!554d0b7","0","","","POSITION_APP","5 / 6","(36.831, -119.826) 40m asl"
"3/15, 7:28 PM","0xFC to !554d0b7","","","","TRACEROUTE","",""
"3/15, 7:27 PM","SLD1 to !44de63f2","0","","","NODEINFO_APP","5 / 7","SierraLD1"
"3/15, 7:28 PM","!34a5bb81","0","","","POSITION_APP","7 / 7","(37.461, -122.154) 3m asl"
"3/15, 7:28 PM","GG01","0","","","NODEINFO_APP","2 / 5","GG_Repeater_01"
"3/15, 7:29 PM","0xFC to GG01","","","","TRACEROUTE","",""
"3/15, 7:29 PM","BTVW","0","","","TELEMETRY_APP","2 / 7","4.2V 100%"
"3/15, 7:29 PM","MFMP","78","","","encrypted","2 / 5",""
"3/15, 7:29 PM","Mfeb","0","","","TELEMETRY_APP","3 / 3",""
"3/15, 7:29 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 100%"
"3/15, 7:30 PM","!66deddf9","126","","","encrypted","4 / 7",""
"3/15, 7:30 PM","HA0","0","","","TELEMETRY_APP","3 / 7",""
"3/15, 7:30 PM","JDBS","0","","","NODEINFO_APP","6 / 7","JD Base Station"
"3/15, 7:30 PM","!da65b280","0","","","TELEMETRY_APP","2 / 7","4.2V 101%"
"3/15, 7:31 PM","0xFC to !da65b280","","","","TRACEROUTE","",""
"3/15, 7:30 PM","P1NE","0","","","TELEMETRY_APP","1 / 5","4.1V 91%"
"3/15, 7:30 PM","WF9","0","","","POSITION_APP","3 / 3","(37.631, -120.757) 34m asl"
"3/15, 7:31 PM","8998","0","","","NODEINFO_APP","4 / 7","K6RPT"
"3/15, 7:32 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/15, 7:32 PM","Mfeb","0","","","POSITION_APP","3 / 3",""
"3/15, 7:32 PM","RIPR to !f81ec255","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 7:32 PM","MYR1 to !f81ec255","0","-17.25","-128","NODEINFO_APP","","Enorym_346c"
"3/15, 7:32 PM","37cf to !d1ac2dfc","0","","","NODEINFO_APP","","Meshtastic Valentine"
"3/15, 7:33 PM","📡","0","","","NODEINFO_APP","6 / 7","Manteca Repeater CVME.sh"
"3/15, 7:34 PM","0xFC to 📡","","","","TRACEROUTE","",""
"3/15, 7:33 PM","BCN1","0","","","POSITION_APP","5 / 7","(37.408, -121.871) 40m asl"
"3/15, 7:33 PM","!da6565c4","0","","","POSITION_APP","6 / 6","(36.831, -119.826) 37m asl"
"3/15, 7:33 PM","MT","0","6.25","-43","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 7:34 PM","0xFC to BCN1","","","","TRACEROUTE","",""
"3/15, 7:34 PM","MFMS","0","","","NODEINFO_APP","2 / 7","MFM Solar"
"3/15, 7:35 PM","0xFC to !da6565c4","","","","TRACEROUTE","",""
"3/15, 7:34 PM","!e4ea040","218","","","encrypted","2 / 7",""
"3/15, 7:34 PM","470b","0","MQTT","","NODEINFO_APP","3 / 7","DBS 470b"
"3/15, 7:34 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/15, 7:35 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/15, 7:35 PM","WF9","0","","","POSITION_APP","3 / 3","(37.631, -120.757) 34m asl"
"3/15, 7:35 PM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 93%"
"3/15, 7:36 PM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/15, 7:36 PM","enas","0","","","TELEMETRY_APP","1 / 7","3.7V 48%"
"3/15, 7:36 PM","2569","0","","","TELEMETRY_APP","5 / 5","4.2V 98%"
"3/15, 7:36 PM","37cf to !433b101c","0","","","NODEINFO_APP","","Meshtastic Valentine"
"3/15, 7:36 PM","WB6T to 2569","0","","","NODEINFO_APP","3 / 3","WB6TOU"
"3/15, 7:36 PM","37cf","0","","","TELEMETRY_APP","","4.1V 101%"
"3/15, 7:36 PM","!b33da93d","175","","","encrypted","3 / 6",""
"3/15, 7:36 PM","80b0","0","","","POSITION_APP","",""
"3/15, 7:37 PM","!5aeeaad1","0","","","POSITION_APP","2 / 7","(37.932, -120.612) 215m asl"
"3/15, 7:38 PM","0xFC to !5aeeaad1","","","","TRACEROUTE","",""
"3/15, 7:37 PM","!66deddf9","126","","","encrypted","4 / 7",""
"3/15, 7:37 PM","!19ece8c8","0","","","TELEMETRY_APP","7 / 7","3.8V 60%"
"3/15, 7:37 PM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/15, 7:37 PM","!34a5bb81","0","","","POSITION_APP","6 / 7","(37.462, -122.154) 13m asl"
"3/15, 7:38 PM","0xFC to !34a5bb81","","","","TRACEROUTE","",""
"3/15, 7:38 PM","RIPR to !336032d8","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 7:39 PM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/15, 7:39 PM","TWKE","0","","","TELEMETRY_APP","5 / 5","4.2V 100%"
"3/15, 7:40 PM","d7af","0","","","NODEINFO_APP","2 / 3","Meshtastic d7af"
"3/15, 7:41 PM","0xFC to d7af","","","","TRACEROUTE","",""
"3/15, 7:40 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/15, 7:41 PM","0xFC to !eb76ac6d","","","","TRACEROUTE","",""
"3/15, 7:40 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 7:41 PM","MT","0","","","NODEINFO_APP","3 / 7",""
"3/15, 7:41 PM","!b33da93d","175","","","encrypted","5 / 6",""
"3/15, 7:42 PM","Pak1","0","","","NODEINFO_APP","3 / 3","Pakman1"
"3/15, 7:43 PM","0xFC to Pak1","","","","TRACEROUTE","",""
"3/15, 7:42 PM","PRNT to !698284dc","0","","","NODEINFO_APP","5 / 5","MBT-R-PRNT"
"3/15, 7:42 PM","!1ebc35b9","0","-17.5","-128","POSITION_APP","","(37.670, -122.080) 159m asl"
"3/15, 7:42 PM","Pak1 to 0xFC","0","","","TRACEROUTE_APP","2 / 6","0xFC -> MT -> tblu -> BTVW -> DS09 -> enrr -> 🌋 -> Pak1"
"3/15, 7:43 PM","a276 to !1ebc35b9","0","","","NODEINFO_APP","7 / 7","Meshtastic a276"
"3/15, 7:43 PM","enrr","0","","","NODEINFO_APP","1 / 7","ERSN Rocky Ridge"
"3/15, 7:44 PM","0xFC to enrr","","","","TRACEROUTE","",""
"3/15, 7:43 PM","GG01","0","","","NODEINFO_APP","3 / 5",""
"3/15, 7:43 PM","MT","0","6","-43","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 7:45 PM","0xFC to GG01","","","","TRACEROUTE","",""
"3/15, 7:44 PM","enrr to 0xFC","0","","","TRACEROUTE_APP","3 / 3","0xFC -> MT -> enrr"
"3/15, 7:44 PM","!6e52db11","0","","","POSITION_APP","5 / 5","(36.202, -119.249) 88m asl"
"3/15, 7:44 PM","RIPR to St35","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/15, 7:44 PM","B000","0","","","STORE_FORWARD_APP","2 / 7",""
"3/15, 7:44 PM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.2V 100%"
"3/15, 7:45 PM","MFMP","78","","","encrypted","3 / 5",""
"3/15, 7:46 PM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/15, 7:45 PM","RIPR","0","","","TELEMETRY_APP","2 / 3",""
"3/15, 7:46 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.413) 16m asl"
"3/15, 7:47 PM","0xFC to U951","","","","TRACEROUTE","",""
"3/15, 7:46 PM","!e4ea040","218","","","encrypted","2 / 7",""
"3/15, 7:46 PM","!da65b280","0","","","TELEMETRY_APP","4 / 7",""
"3/15, 7:46 PM","470b","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.278) 1428m asl"
"3/15, 7:46 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/15, 7:47 PM","0xFC to !da65b280","","","","TRACEROUTE","",""
"3/15, 7:46 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/15, 7:46 PM","80b0","0","MQTT","","POSITION_APP","7 / 7","(37.703, -122.441) 78m asl"
"3/15, 7:47 PM","P1NE","0","","","TELEMETRY_APP","4 / 5",""
"3/15, 7:48 PM","0xFC to 80b0","","","","TRACEROUTE","",""
"3/15, 7:47 PM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"3/15, 7:47 PM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -15m asl"
"3/15, 7:47 PM","WB6T to BIC","0","","","NODEINFO_APP","3 / 3","WB6TOU"
"3/15, 7:49 PM","BCN1","0","","","POSITION_APP","7 / 7",""
"3/15, 7:50 PM","0xFC to BCN1","","","","TRACEROUTE","",""
"3/15, 7:49 PM","RIPR to BCN1","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/15, 7:49 PM","3600 to b980","0","","","NODEINFO_APP","3 / 3","jnetb-3600"
"3/15, 7:50 PM","!92df157b","120","MQTT","","encrypted","7 / 7",""
"3/15, 7:50 PM","tblu","0","","","TELEMETRY_APP","1 / 5","4.1V 96%"
"3/15, 7:51 PM","!88f689de","0","","","TELEMETRY_APP","6 / 7","3.4V 21%"
"3/15, 7:51 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/15, 7:51 PM","37cf","0","6.25","-43","TELEMETRY_APP","",""
"3/15, 7:51 PM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/15, 7:51 PM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/15, 7:52 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/15, 7:51 PM","!5aeeaad1","0","","","POSITION_APP","4 / 7",""
"3/15, 7:52 PM","!66deddf9","126","","","encrypted","5 / 7",""
"3/15, 7:52 PM","P2NE","0","","","POSITION_APP","5 / 5",""
"3/15, 7:52 PM","!19ece8c8","0","","","POSITION_APP","7 / 7","(36.307, -119.302) 81m asl"
"3/15, 7:52 PM","Mfeb","0","","","TELEMETRY_APP","3 / 3","4.1V 96%"
"3/15, 7:53 PM","DBLF","0","","","TELEMETRY_APP","3 / 3",""
"3/15, 7:54 PM","0xFC to DBLF","","","","TRACEROUTE","",""
"3/15, 7:53 PM","!b2a74080","148","","","encrypted","2 / 7",""
"3/15, 7:53 PM","MT","0","6.25","-42","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/15, 7:53 PM","6d5c","0","","","POSITION_APP","3 / 3","(37.723, -121.923) 119m asl"
"3/15, 7:54 PM","0xFC to 6d5c","","","","TRACEROUTE","",""
"3/15, 7:54 PM","Yagi","0","","","TELEMETRY_APP","4 / 7","4.1V 94%"
"3/15, 7:54 PM","WB6T to Yagi","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/15, 7:55 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/15, 7:55 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/15, 7:56 PM","LBSS","0","","","TELEMETRY_APP","5 / 5",""
"3/15, 7:56 PM","!7a423d5e","0","","","POSITION_APP","3 / 3","(38.194, -122.133) -9m asl"
"3/15, 7:56 PM","MFMP","78","","","encrypted","2 / 5",""
"3/15, 7:56 PM","enrr","0","","","NODEINFO_APP","3 / 7",""
"3/15, 7:56 PM","RIPR to B000","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/15, 7:56 PM","B000","0","","","STORE_FORWARD_APP","5 / 7",""
"3/15, 7:56 PM","U951","0","MQTT","","POSITION_APP","7 / 7",""
"3/15, 7:57 PM","elxx","0","","","POSITION_APP","4 / 7","(37.985, -120.298) 691m asl"
"3/15, 7:57 PM","470b","0","MQTT","","POSITION_APP","7 / 7",""
