Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"3/10, 2:24 AM","SLD1","0","","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/10, 2:24 AM","TWKE","0","","","TELEMETRY_APP","2 / 5",""
"3/10, 2:25 AM","!1a27e40c","0","","","TELEMETRY_APP","5 / 7","4.1V 92%"
"3/10, 2:25 AM","ffa8","0","MQTT","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/10, 2:25 AM","!e618d2df","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"3/10, 2:26 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.298) 691m asl"
"3/10, 2:26 AM","MT","0","7.25","-55","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 2:26 AM","P1NE","0","","","NODEINFO_APP","1 / 5","Pinebrook Solar"
"3/10, 2:26 AM","Blbo","0","","","POSITION_APP","4 / 4","(36.861, -119.740) 106m asl"
"3/10, 2:26 AM","0xFC to Blbo","","","","TRACEROUTE","",""
"3/10, 2:27 AM","!a79d25f7","0","","","POSITION_APP","3 / 3","(37.985, -121.713) 33m asl"
"3/10, 2:28 AM","MFMP","0","","","POSITION_APP","3 / 5","(38.142, -120.403) 1029m asl"
"3/10, 2:28 AM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/10, 2:28 AM","LBSS","0","","","NODEINFO_APP","4 / 5","ElembeMesh: Shell Solar"
"3/10, 2:28 AM","!a5665697","0","","","TELEMETRY_APP","2 / 7","4.1V 92%"
"3/10, 2:30 AM","P1NE","0","","","TELEMETRY_APP","1 / 5","4.1V 90%"
"3/10, 2:30 AM","!79cfdddc","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"3/10, 2:30 AM","MFMP","0","MQTT","","NODEINFO_APP","3 / 5","MFM Portable"
"3/10, 2:30 AM","A23G","0","MQTT","","NODEINFO_APP","3 / 5","Alabama 23 Gateway"
"3/10, 2:31 AM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 2:31 AM","!9e78e31c","214","","","encrypted","2 / 7",""
"3/10, 2:31 AM","RM","0","","","POSITION_APP","6 / 6","(36.831, -119.826) 37m asl"
"3/10, 2:31 AM","!b33da93d","175","","","encrypted","3 / 6",""
"3/10, 2:31 AM","0xFC to RM","","","","TRACEROUTE","",""
"3/10, 2:31 AM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/10, 2:32 AM","!e618d2df","0","","","TELEMETRY_APP","2 / 3",""
"3/10, 2:32 AM","DOME","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1453m asl"
"3/10, 2:32 AM","0xFC to DOME","","","","TRACEROUTE","",""
"3/10, 2:32 AM","AB01","0","","","TELEMETRY_APP","6 / 7","4.3V 100%"
"3/10, 2:33 AM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/10, 2:33 AM","LBLB","0","","","NODEINFO_APP","5 / 5",""
"3/10, 2:33 AM","!699c9e80","0","","","POSITION_APP","5 / 5","(36.831, -119.878) 93m asl"
"3/10, 2:33 AM","0xFC to !699c9e80","","","","TRACEROUTE","",""
"3/10, 2:33 AM","BIC","0","","","POSITION_APP","3 / 3",""
"3/10, 2:34 AM","!2f669ef4","0","","","POSITION_APP","3 / 3","(37.542, -120.065) 1290m asl"
"3/10, 2:34 AM","0xFC to !2f669ef4","","","","TRACEROUTE","",""
"3/10, 2:34 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7","4.0V 85%"
"3/10, 2:34 AM","MFMS","0","MQTT","","NODEINFO_APP","4 / 7","MFM Solar"
"3/10, 2:35 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7",""
"3/10, 2:35 AM","8b04","0","","","POSITION_APP","4 / 7","(37.932, -120.403) 474m asl"
"3/10, 2:36 AM","MT","0","6.75","-54","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 2:36 AM","GG01","0","","","POSITION_APP","3 / 5",""
"3/10, 2:36 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 2:36 AM","SLD1","0","","","TELEMETRY_APP","4 / 7",""
"3/10, 2:37 AM","!492cf19e","0","","","TELEMETRY_APP","5 / 7",""
"3/10, 2:37 AM","!34b4071d","214","","","encrypted","4 / 4",""
"3/10, 2:37 AM","Beef","0","","","NODEINFO_APP","5 / 5","BeefJelly"
"3/10, 2:37 AM","0xFC to Beef","","","","TRACEROUTE","",""
"3/10, 2:38 AM","St35","0","","","POSITION_APP","4 / 7","(37.251, -121.818) 66m asl"
"3/10, 2:39 AM","0xFC to St35","","","","TRACEROUTE","",""
"3/10, 2:39 AM","56c0","0","","","NODEINFO_APP","7 / 7","Bear-Behr"
"3/10, 2:39 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/10, 2:39 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 2:40 AM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/10, 2:40 AM","!69842be0","0","","","POSITION_APP","5 / 7","(37.251, -119.826) 474m asl"
"3/10, 2:40 AM","0xFC to !69842be0","","","","TRACEROUTE","",""
"3/10, 2:40 AM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 283m asl"
"3/10, 2:41 AM","!f7fb4242","0","","","POSITION_APP","7 / 7","(38.778, -123.018) 104m asl"
"3/10, 2:41 AM","0xFC to !f7fb4242","","","","TRACEROUTE","",""
"3/10, 2:41 AM","TWKE","0","","","NODEINFO_APP","4 / 5","Buck Rodgers & Twiki"
"3/10, 2:42 AM","!fa6ba8dc","107","","","encrypted","7 / 7",""
"3/10, 2:45 AM","!db7ccd14","47","","","encrypted","5 / 5",""
"3/10, 2:45 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 97%"
"3/10, 2:45 AM","8998","0","-14.5","-125","POSITION_APP","","(37.254, -121.888) 55m asl"
"3/10, 2:46 AM","MT","0","6.5","-54","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 2:46 AM","!56ad43f0","0","","","TELEMETRY_APP","7 / 7","4.1V 91%"
"3/10, 2:47 AM","!e618d2df","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/10, 2:48 AM","MYR1","0","-13.5","-124","TELEMETRY_APP","","4.0V 83%"
"3/10, 2:48 AM","c3c0","0","","","TELEMETRY_APP","6 / 6","4.3V 101%"
"3/10, 2:48 AM","🧺","0","MQTT","","NODEINFO_APP","3 / 3","The Fold - Roof"
"3/10, 2:48 AM","!79cfdddc","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/10, 2:49 AM","!43b598c8","0","","","POSITION_APP","","(37.670, -122.080) 54m asl"
"3/10, 2:49 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7","4.0V 85%"
"3/10, 2:50 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7",""
"3/10, 2:51 AM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/10, 2:51 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 2:52 AM","22b8","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"3/10, 2:52 AM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/10, 2:53 AM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"3/10, 2:53 AM","MFMQ","0","MQTT","","POSITION_APP","3 / 4","(38.142, -120.403) 1038m asl"
"3/10, 2:53 AM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/10, 2:53 AM","MUHM","0","","","POSITION_APP","5 / 6","(37.985, -122.343) ?m asl"
"3/10, 2:54 AM","0xFC to MUHM","","","","TRACEROUTE","",""
"3/10, 2:54 AM","BMR to !62e09bfc","0","","","NODEINFO_APP","2 / 3","Burrough Mountain Router"
"3/10, 2:55 AM","!66deddf9","126","","","encrypted","6 / 7",""
"3/10, 2:55 AM","!b33da93d","175","","","encrypted","3 / 6",""
"3/10, 2:55 AM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.2V 97%"
"3/10, 2:55 AM","!e618d2df","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"3/10, 2:56 AM","2bef","0","MQTT","","POSITION_APP","3 / 3","(37.775, -122.395) 84m asl"
"3/10, 2:56 AM","0xFC to 2bef","","","","TRACEROUTE","",""
"3/10, 2:56 AM","MT","0","6.5","-54","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 2:56 AM","MP","0","","","TELEMETRY_APP","3 / 7","3.7V 51%"
"3/10, 2:57 AM","!79cfdddc","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/10, 2:57 AM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/10, 2:58 AM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 3:01 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/10, 3:01 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 3:01 AM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/10, 3:01 AM","PRNT to !d49c8ee","0","","","NODEINFO_APP","4 / 5","MBT-R-PRNT"
"3/10, 3:01 AM","enpl","0","","","TELEMETRY_APP","1 / 7","3.8V 64%"
"3/10, 3:01 AM","MFMP","0","MQTT","","POSITION_APP","3 / 5","(38.142, -120.403) 1029m asl"
"3/10, 3:01 AM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/10, 3:02 AM","🧺","0","MQTT","","TELEMETRY_APP","3 / 3","4.1V 91%"
"3/10, 3:02 AM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/10, 3:03 AM","MT","0","6.25","-55","TELEMETRY_APP","0 / 7","4.2V 101%"
"3/10, 3:03 AM","GG01","0","","","POSITION_APP","3 / 5",""
"3/10, 3:03 AM","BCN1","0","","","NODEINFO_APP","6 / 7","ATLAVOX BCN1 9389"
"3/10, 3:03 AM","0xFC to BCN1","","","","TRACEROUTE","",""
"3/10, 3:04 AM","8c32","0","","","TELEMETRY_APP","2 / 5","4.1V 90%"
"3/10, 3:04 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7","4.0V 86%"
"3/10, 3:05 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7",""
"3/10, 3:05 AM","8b04","0","","","POSITION_APP","5 / 7","(37.932, -120.403) 474m asl"
"3/10, 3:05 AM","MFMQ","0","","","POSITION_APP","3 / 4",""
"3/10, 3:06 AM","MT","0","5.75","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 3:06 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 3:07 AM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/10, 3:07 AM","!e618d2df","0","","","TELEMETRY_APP","2 / 3","4.1V 94%"
"3/10, 3:07 AM","AB01","0","","","TELEMETRY_APP","5 / 7","4.3V 100%"
"3/10, 3:09 AM","!66deddf9","126","","","encrypted","7 / 7",""
"3/10, 3:10 AM","MP","0","","","TELEMETRY_APP","5 / 7",""
"3/10, 3:12 AM","!79cfdddc","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/10, 3:12 AM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/10, 3:12 AM","!79cfdddc","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"3/10, 3:12 AM","WRWW","0","","","NODEINFO_APP","7 / 7","Whiskey River"
"3/10, 3:13 AM","!e618d2df","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/10, 3:13 AM","8998","0","","","POSITION_APP","6 / 7",""
"3/10, 3:13 AM","MP","0","","","NODEINFO_APP","3 / 7","Meshpeater"
"3/10, 3:14 AM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/10, 3:14 AM","8c32","0","MQTT","","TELEMETRY_APP","5 / 5",""
"3/10, 3:14 AM","LBSS","0","","","TELEMETRY_APP","5 / 5",""
"3/10, 3:15 AM","!9cdcebd0","0","","","TELEMETRY_APP","3 / 7",""
"3/10, 3:15 AM","P2NE","0","","","NODEINFO_APP","4 / 5","Pinebrook Gateway"
"3/10, 3:15 AM","🦝","0","","","TELEMETRY_APP","4 / 5","0.0V 101%"
"3/10, 3:16 AM","MT","0","6.75","-55","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 3:16 AM","WB6T","0","","","POSITION_APP","2 / 3","(38.137, -121.285) 15m asl"
"3/10, 3:16 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/10, 3:16 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 3:17 AM","SLD1","0","","","NODEINFO_APP","3 / 7","SierraLD1"
"3/10, 3:17 AM","!1eccd3bf","0","","","TELEMETRY_APP","3 / 3","4.2V 100%"
"3/10, 3:17 AM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/10, 3:20 AM","RM","0","","","POSITION_APP","5 / 6","(36.831, -119.826) 37m asl"
"3/10, 3:20 AM","0xFC to RM","","","","TRACEROUTE","",""
"3/10, 3:21 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 3:21 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/10, 3:22 AM","!acaa8304","0","","","POSITION_APP","7 / 7","(37.958, -122.264) 19m asl"
"3/10, 3:23 AM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 288m asl"
"3/10, 3:23 AM","!b33da93d","175","","","encrypted","4 / 6",""
"3/10, 3:23 AM","WRWY","0","","","TELEMETRY_APP","5 / 7","4.1V 96%"
"3/10, 3:24 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 97%"
"3/10, 3:24 AM","f63c","0","","","POSITION_APP","4 / 7","(39.177, -121.228) 432m asl"
"3/10, 3:24 AM","!d4ef3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"3/10, 3:24 AM","🦍","0","","","NODEINFO_APP","7 / 7","SCOOTSKI HOME NODE"
"3/10, 3:25 AM","ffa8","0","MQTT","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/10, 3:25 AM","0xFC to ffa8","","","","TRACEROUTE","",""
"3/10, 3:26 AM","MT","0","7","-54","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 3:26 AM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/10, 3:26 AM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 3:27 AM","🌋","0","","","TELEMETRY_APP","1 / 3",""
"3/10, 3:27 AM","RTR","0","","","POSITION_APP","4 / 7","(35.388, -119.251) 0m asl"
"3/10, 3:28 AM","22b8","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"3/10, 3:28 AM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/10, 3:28 AM","22b8","0","MQTT","","TELEMETRY_APP","3 / 7","4.2V 100%"
"3/10, 3:28 AM","DBLF","0","","","NODEINFO_APP","2 / 3","Diablo W6CX LF"
"3/10, 3:30 AM","🦍","0","","","NODEINFO_APP","5 / 7","SCOOTSKI Truck Node"
"3/10, 3:30 AM","P1NE","0","","","TELEMETRY_APP","1 / 5","4.1V 90%"
"3/10, 3:30 AM","!b33da93d","175","","","encrypted","3 / 6",""
"3/10, 3:30 AM","MFMP","0","MQTT","","NODEINFO_APP","3 / 5","MFM Portable"
"3/10, 3:30 AM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/10, 3:30 AM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/10, 3:30 AM","d7af","0","","","POSITION_APP","3 / 3","(37.991, -121.746) ?m asl"
"3/10, 3:30 AM","0xFC to d7af","","","","TRACEROUTE","",""
"3/10, 3:31 AM","MFMS","0","MQTT","","TELEMETRY_APP","3 / 7","4.1V 101%"
"3/10, 3:31 AM","!79cfdddc","0","","","POSITION_APP","2 / 3",""
"3/10, 3:32 AM","!79cfdddc","0","","","TELEMETRY_APP","2 / 3",""
"3/10, 3:32 AM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/10, 3:32 AM","DOME","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1453m asl"
"3/10, 3:32 AM","0xFC to DOME","","","","TRACEROUTE","",""
"3/10, 3:33 AM","!d480a198","0","","","TELEMETRY_APP","7 / 7","4.2V 99%"
"3/10, 3:33 AM","MYR1","0","-14.25","-125","TELEMETRY_APP","","4.0V 83%"
"3/10, 3:34 AM","elxx","0","","","POSITION_APP","4 / 7",""
"3/10, 3:34 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7","4.0V 85%"
"3/10, 3:35 AM","🦝","0","","","TELEMETRY_APP","3 / 5",""
"3/10, 3:35 AM","!9cdcebd0","0","","","TELEMETRY_APP","1 / 7",""
"3/10, 3:36 AM","MT","0","6.75","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 3:36 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 3:36 AM","!e618d2df","0","","","TELEMETRY_APP","3 / 3",""
"3/10, 3:37 AM","!69842be0","0","","","POSITION_APP","4 / 7","(37.251, -119.826) 474m asl"
"3/10, 3:37 AM","0xFC to !69842be0","","","","TRACEROUTE","",""
"3/10, 3:38 AM","a8fc","0","","","NODEINFO_APP","4 / 7","Monarch2112"
"3/10, 3:38 AM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 275m asl"
"3/10, 3:40 AM","!f08bd34e","0","","","TELEMETRY_APP","4 / 4","4.1V 94%"
"3/10, 3:40 AM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.2V 97%"
"3/10, 3:41 AM","MFMP","0","MQTT","","POSITION_APP","3 / 5","(38.142, -120.403) 1029m asl"
"3/10, 3:41 AM","!ac259c2d","0","MQTT","","TELEMETRY_APP","7 / 7","3.8V 54%"
"3/10, 3:42 AM","0xFC to !ac259c2d","","","","TRACEROUTE","",""
"3/10, 3:42 AM","MFMQ","0","MQTT","","POSITION_APP","3 / 4","(38.142, -120.403) 1038m asl"
"3/10, 3:42 AM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/10, 3:42 AM","!acaa8304","0","","","POSITION_APP","6 / 7","(37.958, -122.264) 19m asl"
"3/10, 3:43 AM","0xFC to !acaa8304","","","","TRACEROUTE","",""
"3/10, 3:43 AM","!3d9204cf","0","","","TELEMETRY_APP","4 / 7","4.1V 95%"
"3/10, 3:44 AM","AB01","0","","","TELEMETRY_APP","6 / 7","4.3V 100%"
"3/10, 3:44 AM","8998","0","","","POSITION_APP","5 / 7","(37.254, -121.888) 55m asl"
"3/10, 3:44 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 3:45 AM","🏡","0","","","NODEINFO_APP","5 / 7","Fig@FresnoMesh.com"
"3/10, 3:46 AM","MT","0","7.25","-55","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 3:46 AM","MFMQ to 0xFC","0","MQTT","","TRACEROUTE_APP","3 / 4","0xFC -> MT -> enrr -> 🌋 -> !26db6899 -> MFMQ"
"3/10, 3:47 AM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"3/10, 3:48 AM","!79cfdddc","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"3/10, 3:48 AM","MYR1","0","-13.75","-125","TELEMETRY_APP","","4.1V 85%"
"3/10, 3:48 AM","!feb2c7f4","0","","","POSITION_APP","3 / 3","(36.884, -119.774) 109m asl"
"3/10, 3:48 AM","0xFC to !feb2c7f4","","","","TRACEROUTE","",""
"3/10, 3:48 AM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/10, 3:48 AM","🧺","0","MQTT","","NODEINFO_APP","3 / 3","The Fold - Roof"
"3/10, 3:48 AM","!a2e1a018","229","","","encrypted","4 / 5",""
"3/10, 3:48 AM","TWKE","0","","","TELEMETRY_APP","2 / 5",""
"3/10, 3:49 AM","!699c9e80","0","","","POSITION_APP","3 / 5","(36.831, -119.878) 100m asl"
"3/10, 3:49 AM","0xFC to !699c9e80","","","","TRACEROUTE","",""
"3/10, 3:49 AM","St35","0","","","POSITION_APP","5 / 7","(37.251, -121.818) 66m asl"
"3/10, 3:49 AM","0xFC to St35","","","","TRACEROUTE","",""
"3/10, 3:49 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7","4.0V 86%"
"3/10, 3:50 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7",""
"3/10, 3:50 AM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 288m asl"
"3/10, 3:51 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 3:51 AM","D","0","","","TELEMETRY_APP","6 / 7","3.8V 58%"
"3/10, 3:51 AM","0xFC to D","","","","TRACEROUTE","",""
"3/10, 3:51 AM","RD1","0","","","TELEMETRY_APP","4 / 5","4.1V 94%"
"3/10, 3:53 AM","!336780b0","0","MQTT","","POSITION_APP","6 / 7","(37.703, -122.441) 225m asl"
"3/10, 3:53 AM","0xFC to !336780b0","","","","TRACEROUTE","",""
"3/10, 3:54 AM","!79cfdddc","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"3/10, 3:55 AM","MP","0","","","NODEINFO_APP","4 / 7",""
"3/10, 3:56 AM","MT","0","7.5","-54","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 3:56 AM","P2NE","0","","","POSITION_APP","5 / 5",""
"3/10, 3:56 AM","MP","0","","","TELEMETRY_APP","3 / 7","3.7V 51%"
"3/10, 3:57 AM","🦝","0","","","TELEMETRY_APP","4 / 5",""
"3/10, 3:58 AM","!e618d2df","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/10, 3:58 AM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/10, 3:58 AM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 3:59 AM","2bef","0","MQTT","","NODEINFO_APP","3 / 3","Meshtastic 2bef"
"3/10, 3:59 AM","0xFC to 2bef","","","","TRACEROUTE","",""
"3/10, 3:59 AM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/10, 3:59 AM","!25056e98","0","","","TELEMETRY_APP","6 / 7","-0.0V 101%"
"3/10, 4:00 AM","DS09","0","","","NODEINFO_APP","1 / 3","Deep Space 9"
"3/10, 4:00 AM","tblu","0","","","NODEINFO_APP","1 / 5","ERSN BLUE"
"3/10, 4:00 AM","enpl","0","","","POSITION_APP","2 / 7","(38.236, -120.342) 1148m asl"
"3/10, 4:01 AM","!b33da93d","175","","","encrypted","4 / 6",""
"3/10, 4:01 AM","Blbo","0","","","POSITION_APP","3 / 4","(36.861, -119.740) 118m asl"
"3/10, 4:01 AM","0xFC to Blbo","","","","TRACEROUTE","",""
"3/10, 4:03 AM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -6m asl"
"3/10, 4:03 AM","8c32","0","","","TELEMETRY_APP","3 / 5","4.1V 90%"
"3/10, 4:03 AM","DVSC","0","","","TELEMETRY_APP","5 / 7","4.2V 101%"
"3/10, 4:03 AM","0xFC to DVSC","","","","TRACEROUTE","",""
"3/10, 4:03 AM","d7af","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"3/10, 4:04 AM","0xFC to d7af","","","","TRACEROUTE","",""
"3/10, 4:04 AM","22b8","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"3/10, 4:04 AM","22b8","0","MQTT","","TELEMETRY_APP","3 / 7","4.2V 100%"
"3/10, 4:04 AM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/10, 4:06 AM","MT","0","6","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 4:06 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 4:07 AM","RD1","0","","","TELEMETRY_APP","5 / 5",""
"3/10, 4:07 AM","!e618d2df","0","","","TELEMETRY_APP","3 / 3","4.1V 94%"
"3/10, 4:08 AM","BRVM","0","","","NODEINFO_APP","5 / 5","BlueRidge@VisaliaMesh.com"
"3/10, 4:08 AM","0xFC to BRVM","","","","TRACEROUTE","",""
"3/10, 4:08 AM","!a2e1a018","229","","","encrypted","4 / 5",""
"3/10, 4:08 AM","!79cfdddc","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"3/10, 4:09 AM","!fa6ba8dc","107","","","encrypted","7 / 7",""
"3/10, 4:09 AM","BRVM","0","","","TELEMETRY_APP","5 / 5","4.1V 96%"
"3/10, 4:09 AM","SLD1","0","","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/10, 4:10 AM","!79cfdddc","0","","","TELEMETRY_APP","3 / 3",""
"3/10, 4:10 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 97%"
"3/10, 4:10 AM","tblu","0","","","TELEMETRY_APP","1 / 5","3.7V 44%"
"3/10, 4:11 AM","MP","0","","","NODEINFO_APP","6 / 7",""
"3/10, 4:11 AM","MP","0","","","TELEMETRY_APP","4 / 7",""
"3/10, 4:11 AM","WB6T","0","","","POSITION_APP","1 / 3","(38.137, -121.285) 15m asl"
"3/10, 4:12 AM","!e618d2df","0","","","POSITION_APP","3 / 3",""
"3/10, 4:12 AM","!79cfdddc","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/10, 4:12 AM","enrr","0","-13.75","-124","NODEINFO_APP","0 / 7","ERSN Rocky Ridge"
"3/10, 4:12 AM","BRVM","0","","","POSITION_APP","4 / 5","(36.307, -118.830) 1761m asl"
"3/10, 4:13 AM","A23G","0","MQTT","","POSITION_APP","4 / 5",""
"3/10, 4:13 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/10, 4:13 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 4:14 AM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"3/10, 4:15 AM","MFMP","0","MQTT","","POSITION_APP","3 / 5","(38.142, -120.403) 1029m asl"
"3/10, 4:15 AM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/10, 4:16 AM","MT","0","6.5","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 4:16 AM","ffa8","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1491m asl"
"3/10, 4:16 AM","0xFC to ffa8","","","","TRACEROUTE","",""
"3/10, 4:17 AM","f63c","0","","","NODEINFO_APP","4 / 7","Meshtastic f63c"
"3/10, 4:17 AM","0xFC to f63c","","","","TRACEROUTE","",""
"3/10, 4:19 AM","!5bd1927a","0","","","TELEMETRY_APP","3 / 3","4.2V 101%"
"3/10, 4:19 AM","!79cfdddc","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"3/10, 4:19 AM","DBLF","0","","","TELEMETRY_APP","3 / 3",""
"3/10, 4:19 AM","🌋","0","","","NODEINFO_APP","1 / 3","🌋Outdoor Box-02 (BH)"
"3/10, 4:20 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7","4.0V 85%"
"3/10, 4:20 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7",""
"3/10, 4:20 AM","8b04","0","","","POSITION_APP","4 / 7","(37.932, -120.403) 474m asl"
